c Example graph converted from input format to desired format
p sp 1000 49851
a 141 917 3838
a 141 964 40474
a 141 994 50053
a 141 999 41219
a 142 37 5400
a 142 283 834
a 142 400 1839
a 142 423 599
a 142 436 473
a 142 868 4302
a 143 311 215
a 143 602 1927
a 143 900 1645
a 143 940 5577
a 144 4 41281
a 144 21 2219
a 144 45 18291
a 144 64 4461
a 144 85 34356
a 144 100 25530
a 144 104 23020
a 144 113 13358
a 144 117 30397
a 144 120 23968
a 144 123 8263
a 144 157 15520
a 144 176 235
a 144 193 3888
a 144 203 5516
a 144 215 772
a 144 237 6921
a 144 244 29150
a 144 281 14472
a 144 299 6006
a 144 305 109
a 144 306 4131
a 144 314 4154
a 144 353 23615
a 144 374 29523
a 144 392 45621
a 144 406 37030
a 144 442 826
a 144 460 7303
a 144 471 16737
a 144 501 871
a 144 530 34669
a 144 535 63
a 144 541 550
a 144 548 52325
a 144 551 8792
a 144 556 67087
a 144 566 1352
a 144 572 6915
a 144 595 42763
a 144 605 30369
a 144 614 9481
a 144 623 1324
a 144 632 35966
a 144 641 57521
a 144 646 5212
a 144 652 12462
a 144 662 23269
a 144 665 19124
a 144 714 8698
a 144 715 1728
a 144 738 31967
a 144 750 16036
a 144 793 10528
a 144 802 16722
a 144 803 2236
a 144 806 10375
a 144 809 34397
a 144 870 499
a 144 871 4196
a 144 911 14843
a 144 926 13
a 144 931 305
a 144 932 44502
a 144 988 22144
a 144 999 49244
a 145 78 2941
a 145 110 1227
a 145 196 5962
a 145 282 7327
a 145 400 6661
a 145 417 271
a 145 561 6666
a 145 602 3497
a 145 660 11
a 145 694 3492
a 146 86 16502
a 146 109 15336
a 146 130 15845
a 146 133 5947
a 146 196 12185
a 146 198 9154
a 146 230 15242
a 146 315 17682
a 146 507 25811
a 146 562 13302
a 146 582 1703
a 146 660 14416
a 146 695 5304
a 146 746 5783
a 146 751 243
a 146 765 9611
a 146 768 9419
a 146 841 1365
a 146 866 16453
a 146 898 4886
a 147 1 102191
a 147 9 58884
a 147 25 34617
a 147 35 11915
a 147 41 45146
a 147 52 94279
a 147 53 552
a 147 89 6813
a 147 91 40832
a 147 100 12506
a 147 128 36895
a 147 129 11205
a 147 135 100187
a 147 162 32209
a 147 170 71160
a 147 177 1026
a 147 186 10757
a 147 206 1620
a 147 221 93412
a 147 231 19070
a 147 234 6594
a 147 236 35514
a 147 237 13436
a 147 240 15626
a 147 250 22495
a 147 257 8549
a 147 264 20497
a 147 285 100205
a 147 317 11785
a 147 329 19166
a 147 330 49281
a 147 338 25519
a 147 342 64811
a 147 346 6472
a 147 351 25575
a 147 373 25013
a 147 383 74900
a 147 390 36424
a 147 394 35171
a 147 419 4640
a 147 420 61605
a 147 421 10999
a 147 430 9148
a 147 452 8400
a 147 461 91452
a 147 480 50224
a 147 481 11519
a 147 486 55804
a 147 504 5135
a 147 510 7761
a 147 519 91276
a 147 520 15326
a 147 540 56255
a 147 554 59070
a 147 557 33359
a 147 589 29067
a 147 596 77995
a 147 612 41550
a 147 617 25365
a 147 628 1680
a 147 640 11057
a 147 657 48171
a 147 671 1319
a 147 675 44790
a 147 690 20421
a 147 691 78534
a 147 702 4747
a 147 706 21998
a 147 710 7324
a 147 726 42605
a 147 767 64649
a 147 803 29859
a 147 827 18500
a 147 870 36393
a 147 881 19811
a 147 892 18109
a 147 896 43749
a 147 899 54770
a 147 920 19454
a 147 926 16744
a 147 930 5291
a 147 931 65325
a 147 933 62029
a 147 942 58784
a 147 971 3392
a 147 977 42157
a 147 979 37432
a 147 990 8376
a 148 1 34281
a 148 5 26084
a 148 40 1333
a 148 71 73598
a 148 78 24884
a 148 79 2162
a 148 126 9215
a 148 142 68472
a 148 154 8432
a 148 174 19648
a 148 188 23325
a 148 222 6232
a 148 242 6499
a 148 256 20436
a 148 271 3618
a 148 286 22700
a 148 290 40604
a 148 295 76288
a 148 306 2583
a 148 311 85344
a 148 325 14923
a 148 327 372
a 148 342 11457
a 148 389 53472
a 148 405 7989
a 148 409 12578
a 148 426 1943
a 148 439 6036
a 148 459 4602
a 148 461 5129
a 148 474 23785
a 148 490 56145
a 148 499 15660
a 148 500 3876
a 148 510 5666
a 148 523 15692
a 148 530 30325
a 148 545 56500
a 148 561 71548
a 148 587 16399
a 148 614 29307
a 148 631 30902
a 148 643 43357
a 148 646 15817
a 148 672 1801
a 148 677 18246
a 148 678 63792
a 148 683 2998
a 148 701 24703
a 148 712 29678
a 148 724 8127
a 148 738 32055
a 148 760 3450
a 148 783 3076
a 148 786 15673
a 148 801 1598
a 148 815 8273
a 148 816 23432
a 148 831 6047
a 148 839 11506
a 148 862 13987
a 148 889 3426
a 148 901 42411
a 148 939 2745
a 148 949 7124
a 148 954 17570
a 148 983 44586
a 148 989 13318
a 148 991 36190
a 149 11 30360
a 149 12 22699
a 149 25 29488
a 149 34 333
a 149 68 13843
a 149 75 4547
a 149 82 51137
a 149 90 61738
a 149 94 2261
a 149 103 5210
a 149 107 2008
a 149 109 13586
a 149 125 93324
a 149 136 54962
a 149 138 44527
a 149 153 17227
a 149 172 28491
a 149 177 167
a 149 179 14994
a 149 181 24030
a 149 184 91153
a 149 185 2721
a 149 193 52227
a 149 196 96238
a 149 199 46752
a 149 200 8754
a 149 204 45458
a 149 210 42509
a 149 216 34339
a 149 232 814
a 149 235 20230
a 149 244 59720
a 149 245 30481
a 149 269 87942
a 149 294 7661
a 149 315 27577
a 149 330 43842
a 149 333 81024
a 149 357 53497
a 149 365 19176
a 149 382 40461
a 149 392 73989
a 149 407 19639
a 149 426 20209
a 149 433 37163
a 149 462 54185
a 149 468 14607
a 149 476 1073
a 149 483 76038
a 149 484 34168
a 149 513 48558
a 149 515 23221
a 149 536 648
a 149 553 6148
a 149 554 70111
a 149 556 32775
a 149 561 68871
a 149 570 35863
a 149 586 41991
a 149 591 52770
a 149 594 7818
a 149 601 3173
a 149 619 23066
a 149 626 14161
a 149 633 128
a 149 666 48457
a 149 672 23396
a 149 691 38851
a 149 704 6104
a 149 707 71363
a 149 730 2390
a 149 733 28896
a 149 735 4134
a 149 738 84844
a 149 768 38639
a 149 780 41173
a 149 783 18753
a 149 786 47579
a 149 793 107917
a 149 806 803
a 149 810 5711
a 149 815 17132
a 149 817 67069
a 149 833 53767
a 149 852 39011
a 149 865 1795
a 149 892 10642
a 149 895 2724
a 149 898 53881
a 149 908 24778
a 149 932 13590
a 149 939 49142
a 149 978 61458
a 149 988 41275
a 149 993 49704
a 150 21 33040
a 150 24 49696
a 150 35 104
a 150 64 14727
a 150 87 53864
a 150 88 83
a 150 104 59075
a 150 110 38435
a 150 125 14016
a 150 166 19721
a 150 197 53381
a 150 204 25776
a 150 237 1211
a 150 242 5357
a 150 271 66
a 150 281 22416
a 150 307 5122
a 150 311 20640
a 150 323 15182
a 150 348 1505
a 150 362 6519
a 150 369 78768
a 150 389 52617
a 150 398 9872
a 150 486 6326
a 150 500 32600
a 150 507 5013
a 150 523 9257
a 150 534 38334
a 150 547 18803
a 150 584 3332
a 150 605 5792
a 150 616 1795
a 150 639 31396
a 150 648 4442
a 150 649 18212
a 150 659 19908
a 150 707 1688
a 150 715 10956
a 150 733 3506
a 150 742 5467
a 150 745 48839
a 150 760 780
a 150 773 42293
a 150 781 24087
a 150 804 281
a 150 807 31919
a 150 813 4301
a 150 815 6681
a 150 859 4474
a 150 868 13452
a 150 881 11101
a 150 909 8504
a 150 972 6850
a 150 993 16616
a 151 9 954
a 151 13 4663
a 151 26 42419
a 151 30 13548
a 151 52 73252
a 151 54 10981
a 151 61 1976
a 151 74 2675
a 151 75 5394
a 151 122 14717
a 151 130 47052
a 151 150 8712
a 151 190 14164
a 151 203 90505
a 151 231 396
a 151 236 68692
a 151 239 15126
a 151 246 95382
a 151 252 86861
a 151 258 3085
a 151 264 11109
a 151 265 1864
a 151 269 45577
a 151 292 52331
a 151 306 14861
a 151 327 14526
a 151 378 24528
a 151 382 38050
a 151 384 5563
a 151 391 68389
a 151 417 21578
a 151 426 16004
a 151 431 639
a 151 433 44856
a 151 448 15348
a 151 453 241
a 151 457 42618
a 151 460 13233
a 151 466 18089
a 151 501 16646
a 151 552 1202
a 151 568 26151
a 151 577 32503
a 151 597 17372
a 151 599 14483
a 151 600 56710
a 151 655 30611
a 151 661 66503
a 151 671 1048
a 151 672 17424
a 151 686 3417
a 151 691 80703
a 151 721 4194
a 151 723 2040
a 151 724 32019
a 151 727 5355
a 151 732 42660
a 151 734 334
a 151 739 44046
a 151 748 8705
a 151 754 6246
a 151 772 37569
a 151 779 1231
a 151 811 22667
a 151 816 40277
a 151 864 13365
a 151 875 37253
a 151 880 76324
a 151 922 88456
a 151 981 22452
a 152 184 4884
a 152 223 2453
a 152 248 2228
a 152 276 9221
a 152 291 167
a 152 368 4198
a 152 369 3103
a 152 434 8685
a 152 470 7669
a 152 499 350
a 152 610 2443
a 152 649 1087
a 152 675 6874
a 152 678 4476
a 152 748 9938
a 152 807 4887
a 152 964 2184
a 152 995 1381
a 153 7 3906
a 153 23 83766
a 153 30 59768
a 153 45 38002
a 153 60 24970
a 153 65 39537
a 153 91 13587
a 153 108 39727
a 153 116 65093
a 153 117 3156
a 153 137 57197
a 153 144 10111
a 153 163 5158
a 153 184 42097
a 153 188 11533
a 153 191 63964
a 153 193 26698
a 153 248 39685
a 153 251 29683
a 153 269 51172
a 153 273 3971
a 153 283 36965
a 153 284 3965
a 153 292 29289
a 153 338 36981
a 153 380 30664
a 153 392 20361
a 153 400 61217
a 153 426 397
a 153 447 8690
a 153 465 22634
a 153 487 29471
a 153 488 7781
a 153 495 49195
a 153 496 18310
a 153 523 51379
a 153 532 25208
a 153 536 31069
a 153 556 67604
a 153 605 56082
a 153 623 2135
a 153 641 53113
a 153 645 83201
a 153 692 35462
a 153 703 30909
a 153 732 15820
a 153 746 33370
a 153 752 4812
a 153 760 1216
a 153 782 19782
a 153 793 64681
a 153 799 12574
a 153 809 21947
a 153 827 5727
a 153 842 5615
a 153 875 11898
a 153 884 49543
a 153 898 8536
a 153 901 7155
a 153 904 11122
a 153 912 2585
a 153 924 6119
a 153 925 9531
a 154 1 8535
a 154 2 10836
a 154 18 2347
a 154 21 4992
a 154 30 6533
a 154 51 6714
a 154 90 16546
a 154 116 13900
a 154 118 203
a 154 136 4846
a 154 139 21104
a 154 142 20072
a 154 162 8141
a 154 170 26050
a 154 191 12901
a 154 369 23318
a 154 393 11989
a 154 436 32455
a 154 443 2781
a 154 507 37720
a 154 520 2983
a 154 523 23419
a 154 560 2717
a 154 582 6198
a 154 622 566
a 154 636 8050
a 154 641 18958
a 154 701 16256
a 154 703 1617
a 154 772 8544
a 154 781 21039
a 154 785 4742
a 154 819 10943
a 154 900 7768
a 154 903 23134
a 154 994 32289
a 155 15 3846
a 155 21 17780
a 155 62 14249
a 155 82 40891
a 155 86 76646
a 155 118 10512
a 155 126 16192
a 155 142 69154
a 155 158 4641
a 155 172 1011
a 155 203 49762
a 155 211 3885
a 155 256 3822
a 155 263 10747
a 155 308 11951
a 155 357 6834
a 155 362 16367
a 155 378 3363
a 155 420 41726
a 155 439 5081
a 155 443 28552
a 155 450 11018
a 155 484 22528
a 155 496 3499
a 155 514 58219
a 155 543 8583
a 155 548 28570
a 155 551 1069
a 155 563 19695
a 155 596 31066
a 155 625 3050
a 155 646 19964
a 155 657 9156
a 155 662 27917
a 155 696 8409
a 155 705 28016
a 155 710 27087
a 155 745 15495
a 155 751 20353
a 155 768 80663
a 155 780 39611
a 155 785 3337
a 155 820 2598
a 155 859 649
a 155 862 1280
a 155 870 8092
a 155 898 69645
a 155 911 1820
a 155 927 6199
a 155 940 52492
a 155 943 65713
a 155 985 300
a 156 4 41973
a 156 9 39295
a 156 10 14577
a 156 12 9346
a 156 15 30977
a 156 30 44201
a 156 33 993
a 156 42 36843
a 156 56 76269
a 156 65 98061
a 156 91 49298
a 156 109 21330
a 156 117 18057
a 156 122 9329
a 156 133 27084
a 156 141 18591
a 156 142 92213
a 156 168 25499
a 156 188 13053
a 156 194 40827
a 156 195 22007
a 156 201 1740
a 156 202 70873
a 156 217 28031
a 156 224 5775
a 156 225 28808
a 156 236 58445
a 156 245 23723
a 156 251 42984
a 156 254 3879
a 156 273 1419
a 156 276 39474
a 156 277 4143
a 156 284 3616
a 156 305 13607
a 156 330 48288
a 156 341 1245
a 156 364 2011
a 156 373 53
a 156 395 74870
a 156 397 85937
a 156 405 19007
a 156 421 31480
a 156 433 7464
a 156 434 88713
a 156 440 75212
a 156 446 34195
a 156 475 2609
a 156 501 19778
a 156 515 16025
a 156 523 76689
a 156 530 1239
a 156 533 15505
a 156 570 43629
a 156 606 1020
a 156 613 8209
a 156 615 14008
a 156 618 6483
a 156 631 72696
a 156 648 43513
a 156 653 1388
a 156 654 3027
a 156 655 46261
a 156 688 637
a 156 694 24967
a 156 696 1387
a 156 703 34618
a 156 712 83496
a 156 726 35260
a 156 736 8226
a 156 786 22377
a 156 809 86779
a 156 818 2460
a 156 819 42527
a 156 821 1940
a 156 822 102
a 156 824 774
a 156 825 42169
a 156 844 12519
a 156 846 46271
a 156 870 14422
a 156 875 24795
a 156 886 208
a 156 892 13630
a 156 897 38103
a 156 920 8257
a 156 934 8829
a 156 951 5112
a 156 971 18499
a 156 999 88368
a 157 24 3769
a 157 63 28919
a 157 104 25463
a 157 114 6441
a 157 130 4603
a 157 191 40506
a 157 217 5928
a 157 244 1134
a 157 247 2140
a 157 248 3505
a 157 251 520
a 157 267 37
a 157 292 3041
a 157 300 6207
a 157 348 3612
a 157 403 5941
a 157 413 859
a 157 495 22426
a 157 544 21144
a 157 545 45904
a 157 556 13581
a 157 614 28481
a 157 642 9846
a 157 645 1662
a 157 655 4415
a 157 691 10803
a 157 695 11788
a 157 715 12903
a 157 758 1813
a 157 849 1960
a 157 855 26456
a 157 864 14634
a 157 931 13359
a 157 964 15320
a 157 966 17980
a 157 989 2087
a 158 15 4503
a 158 21 22372
a 158 39 11244
a 158 52 13114
a 158 70 16596
a 158 80 8494
a 158 92 17178
a 158 139 24047
a 158 166 6845
a 158 217 23379
a 158 218 22962
a 158 220 38117
a 158 239 24448
a 158 247 46
a 158 267 7367
a 158 290 20669
a 158 291 35233
a 158 317 12110
a 158 330 4466
a 158 386 6173
a 158 394 10978
a 158 403 22627
a 158 409 10761
a 158 423 4434
a 158 424 9688
a 158 444 6608
a 158 461 6002
a 158 477 13158
a 158 486 621
a 158 487 4356
a 158 508 14649
a 158 520 10498
a 158 544 29941
a 158 554 39055
a 158 567 40078
a 158 570 6168
a 158 582 22460
a 158 586 18564
a 158 605 36425
a 158 617 16015
a 158 627 4484
a 158 642 19389
a 158 662 23034
a 158 663 8038
a 158 678 44389
a 158 683 151
a 158 684 11363
a 158 732 6655
a 158 739 743
a 158 756 27169
a 158 768 38057
a 158 771 762
a 158 807 54112
a 158 814 58900
a 158 827 3694
a 158 839 1794
a 158 846 15499
a 158 885 1532
a 158 902 2690
a 158 917 25155
a 158 925 5140
a 158 939 517
a 158 955 4625
a 158 978 16956
a 158 999 33901
a 159 4 12621
a 159 23 6348
a 159 30 11157
a 159 46 17637
a 159 102 4764
a 159 112 35349
a 159 116 36810
a 159 118 65296
a 159 131 32648
a 159 141 9999
a 159 166 60707
a 159 184 105462
a 159 209 20734
a 159 211 49667
a 159 214 16708
a 159 221 87098
a 159 230 96430
a 159 249 4148
a 159 257 7362
a 159 268 4006
a 159 271 83421
a 159 297 15497
a 159 298 422
a 159 332 8912
a 159 342 44955
a 159 349 91242
a 159 356 4516
a 159 389 57989
a 159 395 23396
a 159 438 13021
a 159 447 50648
a 159 488 13424
a 159 489 393
a 159 494 13658
a 159 523 30931
a 159 535 28085
a 159 550 2126
a 159 561 11395
a 159 566 45643
a 159 603 10699
a 159 605 49192
a 159 608 23567
a 159 627 71867
a 159 628 1175
a 159 645 110389
a 159 647 51527
a 159 655 55568
a 159 673 1718
a 159 690 47834
a 159 695 74705
a 159 697 20124
a 159 713 21669
a 159 722 2293
a 159 733 18408
a 159 757 80276
a 159 775 40687
a 159 778 1565
a 159 787 18922
a 159 806 24808
a 159 828 5965
a 159 832 2327
a 159 839 4818
a 159 841 61719
a 159 874 22537
a 159 880 71525
a 159 895 10400
a 159 912 9945
a 159 916 4528
a 159 920 578
a 159 922 36955
a 159 951 16994
a 159 967 49698
a 159 968 4860
a 159 993 9301
a 160 2 9323
a 160 18 5560
a 160 31 12917
a 160 52 25219
a 160 65 11850
a 160 78 31202
a 160 90 21091
a 160 152 6107
a 160 165 5991
a 160 196 6648
a 160 198 2260
a 160 203 38672
a 160 255 746
a 160 299 83
a 160 300 8841
a 160 312 18559
a 160 314 5407
a 160 315 14674
a 160 348 6865
a 160 383 25687
a 160 448 20802
a 160 496 22300
a 160 525 15489
a 160 560 17123
a 160 602 52641
a 160 641 29905
a 160 693 8360
a 160 715 7526
a 160 725 4395
a 160 750 11030
a 160 758 2108
a 160 768 13605
a 160 779 3780
a 160 816 5086
a 160 866 20348
a 160 932 1325
a 160 955 2281
a 160 966 45523
a 161 45 5891
a 161 48 904
a 161 51 20221
a 161 65 20662
a 161 109 41592
a 161 111 5965
a 161 120 897
a 161 132 9012
a 161 166 14104
a 161 221 8440
a 161 229 371
a 161 248 4263
a 161 269 36953
a 161 277 342
a 161 285 46805
a 161 291 5961
a 161 342 19144
a 161 383 11407
a 161 387 16424
a 161 391 25324
a 161 397 16080
a 161 403 15108
a 161 412 15475
a 161 424 17679
a 161 440 23205
a 161 443 13887
a 161 464 16832
a 161 484 3550
a 161 567 33893
a 161 582 25314
a 161 589 549
a 161 639 8478
a 161 642 7052
a 161 684 4747
a 161 692 2626
a 161 695 50230
a 161 709 8987
a 161 712 3230
a 161 732 37056
a 161 796 28777
a 161 808 7692
a 161 904 173
a 161 936 7076
a 161 976 18598
a 161 977 51514
a 161 984 6497
a 162 2 7515
a 162 9 1227
a 162 21 2160
a 162 37 20153
a 162 78 13672
a 162 108 3840
a 162 136 92
a 162 146 1190
a 162 165 13058
a 162 231 1376
a 162 251 2472
a 162 252 16556
a 162 296 366
a 162 321 4067
a 162 325 13469
a 162 374 2065
a 162 392 32255
a 162 393 8727
a 162 465 9531
a 162 480 12107
a 162 490 6639
a 162 514 7812
a 162 557 9789
a 162 560 96
a 162 563 8435
a 162 572 537
a 162 595 8232
a 162 631 9266
a 162 665 343
a 162 732 10458
a 162 785 3172
a 162 814 2211
a 162 835 25504
a 162 841 755
a 162 901 6802
a 162 923 2044
a 162 964 14040
a 163 23 32431
a 163 26 40674
a 163 41 56385
a 163 47 3648
a 163 51 53282
a 163 60 20823
a 163 62 9323
a 163 85 67959
a 163 87 1371
a 163 92 33781
a 163 116 22831
a 163 126 1973
a 163 160 9544
a 163 162 7720
a 163 172 9538
a 163 214 3080
a 163 220 36728
a 163 243 14230
a 163 245 2581
a 163 246 60663
a 163 264 2395
a 163 265 380
a 163 281 13193
a 163 315 76321
a 163 324 59149
a 163 358 24496
a 163 379 3577
a 163 399 283
a 163 403 24803
a 163 409 20064
a 163 441 28697
a 163 443 6447
a 163 446 25854
a 163 466 19410
a 163 488 9890
a 163 493 6196
a 163 494 32951
a 163 548 47170
a 163 550 23941
a 163 579 15161
a 163 609 40942
a 163 615 74
a 163 616 3450
a 163 638 11746
a 163 649 45964
a 163 652 5090
a 163 655 14505
a 163 656 26761
a 163 678 68552
a 163 718 13469
a 163 732 54450
a 163 749 29249
a 163 750 15602
a 163 751 43294
a 163 768 15067
a 163 781 58664
a 163 801 19979
a 163 803 9736
a 163 808 28794
a 163 889 5575
a 163 896 13057
a 163 904 26302
a 163 977 9077
a 163 983 75927
a 163 984 31236
a 163 988 46087
a 164 11 40966
a 164 37 73693
a 164 40 481
a 164 47 10158
a 164 48 7696
a 164 49 870
a 164 61 2348
a 164 65 48199
a 164 71 46564
a 164 104 16240
a 164 111 2391
a 164 114 4899
a 164 141 16299
a 164 146 13146
a 164 154 25207
a 164 174 25003
a 164 179 18452
a 164 189 12030
a 164 211 25271
a 164 216 7797
a 164 217 47052
a 164 234 882
a 164 237 2505
a 164 271 33582
a 164 284 20417
a 164 312 8827
a 164 338 79284
a 164 380 36079
a 164 386 6926
a 164 418 1475
a 164 425 3091
a 164 426 4036
a 164 440 23653
a 164 460 5794
a 164 498 1169
a 164 504 36506
a 164 506 14099
a 164 513 25712
a 164 540 24403
a 164 556 8970
a 164 560 20223
a 164 564 31727
a 164 567 65667
a 164 581 17270
a 164 625 5159
a 164 646 37694
a 164 659 17472
a 164 677 10026
a 164 680 4497
a 164 691 10949
a 164 738 58364
a 164 739 15939
a 164 746 29614
a 164 767 58081
a 164 796 33823
a 164 808 50142
a 164 827 54138
a 164 844 5396
a 164 846 12741
a 164 897 11027
a 164 917 20047
a 164 923 72480
a 164 964 58219
a 164 985 24533
a 164 991 40819
a 165 78 3638
a 165 109 1775
a 165 202 8804
a 165 641 6739
a 165 678 12605
a 165 765 1174
a 165 785 2877
a 165 814 8319
a 165 991 726
a 166 2 7294
a 166 42 906
a 166 71 17943
a 166 83 12903
a 166 125 3284
a 166 130 29931
a 166 132 5244
a 166 137 7721
a 166 142 25897
a 166 146 1198
a 166 165 13492
a 166 181 1224
a 166 203 5638
a 166 236 3642
a 166 271 2456
a 166 286 7218
a 166 291 11165
a 166 360 29802
a 166 397 3410
a 166 406 637
a 166 480 8632
a 166 497 7094
a 166 610 91
a 166 649 16249
a 166 665 2578
a 166 707 7890
a 166 754 190
a 166 900 3717
a 166 922 14696
a 166 966 5503
a 166 967 4157
a 166 976 2522
a 166 991 2626
a 166 999 2345
a 167 0 13915
a 167 14 16213
a 167 35 999
a 167 37 9062
a 167 38 1436
a 167 60 42891
a 167 63 86188
a 167 110 33221
a 167 121 30539
a 167 123 2964
a 167 142 85988
a 167 144 14692
a 167 164 13600
a 167 168 245
a 167 174 55602
a 167 187 2508
a 167 195 19910
a 167 197 19440
a 167 198 55801
a 167 203 56400
a 167 220 54383
a 167 231 58033
a 167 243 40719
a 167 245 36926
a 167 257 10856
a 167 289 39211
a 167 299 46688
a 167 300 50007
a 167 314 31453
a 167 325 32338
a 167 330 33274
a 167 347 13480
a 167 366 363
a 167 395 47247
a 167 396 31445
a 167 418 31193
a 167 427 3894
a 167 430 13710
a 167 432 7208
a 167 433 24909
a 167 458 5494
a 167 487 25264
a 167 490 33823
a 167 494 31212
a 167 508 49968
a 167 522 38714
a 167 523 5873
a 167 527 38985
a 167 530 5771
a 167 536 61308
a 167 541 91840
a 167 545 95243
a 167 566 41180
a 167 570 39153
a 167 600 49181
a 167 622 23153
a 167 631 62314
a 167 636 50888
a 167 648 32881
a 167 653 16604
a 167 657 34675
a 167 674 47635
a 167 675 98672
a 167 677 18909
a 167 682 37155
a 167 693 53037
a 167 699 32460
a 167 709 12439
a 167 710 39488
a 167 730 5048
a 167 731 3124
a 167 736 19532
a 167 745 32835
a 167 779 56251
a 167 798 13312
a 167 805 3265
a 167 832 257
a 167 846 10310
a 167 866 16817
a 167 886 20615
a 167 910 5932
a 167 911 41069
a 167 914 6425
a 167 921 12004
a 167 950 2620
a 167 971 28166
a 167 976 5837
a 168 45 15430
a 168 57 461
a 168 71 11772
a 168 73 2722
a 168 131 3451
a 168 132 7975
a 168 133 46596
a 168 143 30600
a 168 162 12949
a 168 173 11884
a 168 189 25502
a 168 227 741
a 168 230 3625
a 168 244 9274
a 168 252 17626
a 168 273 31814
a 168 276 1879
a 168 286 1494
a 168 300 775
a 168 306 2594
a 168 314 20970
a 168 383 6746
a 168 409 15326
a 168 423 29815
a 168 433 10626
a 168 447 6067
a 168 490 24816
a 168 500 5319
a 168 520 8782
a 168 536 12125
a 168 539 7590
a 168 586 7242
a 168 595 25453
a 168 636 32410
a 168 703 11162
a 168 709 6431
a 168 724 8592
a 168 742 8436
a 168 749 6273
a 168 796 25701
a 168 806 4107
a 168 814 17093
a 168 833 9708
a 168 926 12373
a 168 933 2334
a 168 934 2295
a 168 947 25602
a 168 966 55077
a 168 979 231
a 169 9 3364
a 169 16 5504
a 169 48 37692
a 169 58 26767
a 169 80 2411
a 169 94 17546
a 169 117 83693
a 169 121 54231
a 169 126 36006
a 169 139 68856
a 169 157 24539
a 169 162 67236
a 169 166 18333
a 169 167 1899
a 169 173 100724
a 169 197 455
a 169 199 7505
a 169 200 21715
a 169 217 80534
a 169 222 65947
a 169 223 94087
a 169 248 116413
a 169 268 15276
a 169 270 12179
a 169 292 86782
a 169 297 67666
a 169 305 21898
a 169 313 3625
a 169 331 4328
a 169 352 13711
a 169 356 30003
a 169 362 20326
a 169 419 11500
a 169 424 43583
a 169 454 79332
a 169 467 15114
a 169 470 111530
a 169 497 18823
a 169 524 6252
a 169 534 35910
a 169 552 41170
a 169 559 7118
a 169 562 106518
a 169 571 53105
a 169 577 29321
a 169 589 28077
a 169 600 75971
a 169 604 23403
a 169 617 2851
a 169 622 22535
a 169 623 36312
a 169 625 26283
a 169 644 26793
a 169 656 42539
a 169 657 37797
a 169 681 28491
a 169 692 74061
a 169 703 23634
a 169 707 20879
a 169 711 1987
a 169 714 25986
a 169 720 50358
a 169 759 13408
a 169 779 78740
a 169 805 21811
a 169 806 39055
a 169 816 78151
a 169 819 80265
a 169 841 92392
a 169 859 3399
a 169 865 15724
a 169 878 9029
a 169 906 3404
a 169 912 43995
a 169 914 20182
a 169 915 15772
a 169 917 3247
a 169 922 114501
a 169 924 60432
a 169 938 17752
a 169 943 95729
a 169 944 3692
a 169 945 9669
a 169 963 1017
a 169 971 38932
a 169 979 7027
a 169 983 89968
a 169 990 13056
a 170 85 861
a 170 184 751
a 170 191 1847
a 170 198 1453
a 170 202 7116
a 170 283 3302
a 170 349 2757
a 170 423 2610
a 170 448 511
a 170 647 5241
a 170 678 4009
a 170 700 6833
a 170 768 11140
a 170 884 1188
a 170 977 1922
a 171 15 19929
a 171 22 25636
a 171 31 70352
a 171 57 12862
a 171 114 22476
a 171 123 24620
a 171 130 50127
a 171 132 47826
a 171 144 17076
a 171 145 47634
a 171 172 6345
a 171 209 8939
a 171 211 27921
a 171 214 26025
a 171 222 30833
a 171 251 42336
a 171 262 277
a 171 264 17232
a 171 265 9739
a 171 267 32303
a 171 276 19750
a 171 348 216
a 171 365 1133
a 171 392 5096
a 171 422 14103
a 171 448 65586
a 171 452 2783
a 171 462 18234
a 171 500 21935
a 171 519 6250
a 171 521 871
a 171 522 38157
a 171 533 3829
a 171 552 3428
a 171 555 18170
a 171 556 70702
a 171 564 22133
a 171 568 10978
a 171 570 53340
a 171 571 28567
a 171 577 712
a 171 596 68714
a 171 600 38376
a 171 645 77188
a 171 649 73872
a 171 684 26055
a 171 687 200
a 171 726 39202
a 171 749 41714
a 171 758 12661
a 171 762 4735
a 171 786 3601
a 171 807 6393
a 171 814 27622
a 171 816 14357
a 171 825 22330
a 171 852 28405
a 171 858 5723
a 171 863 16904
a 171 920 2279
a 171 942 7953
a 171 988 44496
a 171 991 59482
a 172 1 35049
a 172 15 4543
a 172 38 3140
a 172 56 4005
a 172 58 11525
a 172 60 349
a 172 104 43170
a 172 182 21822
a 172 210 3938
a 172 227 440
a 172 230 15191
a 172 243 13081
a 172 248 38243
a 172 251 61089
a 172 261 21967
a 172 277 17764
a 172 291 27082
a 172 300 48565
a 172 311 21907
a 172 324 8920
a 172 338 10808
a 172 360 31914
a 172 399 8240
a 172 404 17774
a 172 456 85
a 172 513 4716
a 172 548 1089
a 172 561 202
a 172 564 9341
a 172 589 13916
a 172 605 32308
a 172 622 32416
a 172 641 34632
a 172 651 2681
a 172 662 23089
a 172 679 1541
a 172 705 3115
a 172 715 25891
a 172 724 3212
a 172 726 21230
a 172 748 57076
a 172 772 5178
a 172 779 8926
a 172 793 36752
a 172 871 3159
a 172 879 41069
