c Example graph converted from input format to desired format
p sp 1000 150048
a 76 277 37255
a 76 281 6854
a 76 294 91212
a 76 296 27941
a 76 297 51308
a 76 300 16297
a 76 302 42192
a 76 304 87831
a 76 305 48147
a 76 307 63793
a 76 308 93613
a 76 309 11595
a 76 312 39842
a 76 313 17681
a 76 315 98741
a 76 317 82602
a 76 319 121522
a 76 322 22084
a 76 328 58023
a 76 330 51456
a 76 334 9327
a 76 339 66435
a 76 344 20937
a 76 346 18206
a 76 348 41108
a 76 351 84685
a 76 357 5149
a 76 358 16541
a 76 367 34352
a 76 371 1025
a 76 373 8179
a 76 375 1005
a 76 378 85336
a 76 383 71803
a 76 389 46241
a 76 391 11999
a 76 395 37728
a 76 399 8056
a 76 405 53971
a 76 411 55297
a 76 414 21966
a 76 418 43678
a 76 419 84558
a 76 421 19789
a 76 423 53349
a 76 426 11567
a 76 428 32948
a 76 432 31347
a 76 437 27840
a 76 438 1083
a 76 443 110472
a 76 444 52218
a 76 453 119
a 76 455 47971
a 76 459 24974
a 76 460 12378
a 76 463 31014
a 76 479 6559
a 76 480 21077
a 76 482 38648
a 76 483 12891
a 76 484 9725
a 76 487 44280
a 76 489 968
a 76 496 70035
a 76 502 17597
a 76 503 12550
a 76 504 27739
a 76 505 72363
a 76 511 88404
a 76 515 12567
a 76 516 64125
a 76 517 32311
a 76 521 21440
a 76 523 68586
a 76 524 49651
a 76 527 15187
a 76 529 17985
a 76 533 17591
a 76 538 9438
a 76 541 37535
a 76 542 59485
a 76 546 50
a 76 554 58450
a 76 556 84313
a 76 560 1659
a 76 562 47843
a 76 570 24524
a 76 581 6096
a 76 582 10973
a 76 583 4140
a 76 588 70291
a 76 589 15423
a 76 592 90429
a 76 594 51905
a 76 601 51627
a 76 604 16548
a 76 606 42942
a 76 611 25057
a 76 612 4681
a 76 613 39112
a 76 617 63227
a 76 631 5379
a 76 633 16893
a 76 636 5858
a 76 639 56548
a 76 643 21620
a 76 644 9956
a 76 645 16721
a 76 646 63306
a 76 648 55456
a 76 649 87570
a 76 655 49202
a 76 657 8679
a 76 658 33300
a 76 662 1155
a 76 666 73566
a 76 669 6420
a 76 675 46231
a 76 678 92472
a 76 679 6196
a 76 681 277
a 76 686 64550
a 76 687 57906
a 76 689 6062
a 76 691 6926
a 76 692 8171
a 76 693 35757
a 76 694 10112
a 76 697 18654
a 76 698 7121
a 76 709 94868
a 76 713 33856
a 76 715 17174
a 76 719 54618
a 76 723 21656
a 76 724 4321
a 76 725 3297
a 76 729 28287
a 76 730 4422
a 76 732 1293
a 76 733 107291
a 76 737 80735
a 76 741 14760
a 76 743 4073
a 76 744 26609
a 76 746 70071
a 76 764 10951
a 76 768 6072
a 76 772 33110
a 76 776 28107
a 76 778 4103
a 76 779 1476
a 76 780 98374
a 76 784 37842
a 76 792 5351
a 76 793 29767
a 76 796 39823
a 76 809 31985
a 76 810 105668
a 76 812 10021
a 76 813 426
a 76 814 43290
a 76 817 1626
a 76 825 9496
a 76 829 88584
a 76 838 20218
a 76 852 81365
a 76 856 67556
a 76 859 63632
a 76 860 3565
a 76 861 11831
a 76 865 73605
a 76 868 39999
a 76 869 12617
a 76 874 56779
a 76 880 36154
a 76 881 23485
a 76 883 27613
a 76 888 11267
a 76 891 30304
a 76 899 93009
a 76 900 1240
a 76 901 838
a 76 903 5215
a 76 906 28833
a 76 911 107344
a 76 912 18623
a 76 922 64271
a 76 923 1477
a 76 928 26608
a 76 929 34680
a 76 930 947
a 76 936 74609
a 76 940 16244
a 76 944 63981
a 76 952 6029
a 76 953 99402
a 76 954 93724
a 76 956 37696
a 76 958 10099
a 76 959 61989
a 76 965 36369
a 76 966 57254
a 76 969 49096
a 76 974 17297
a 76 975 80022
a 76 977 19876
a 76 984 13044
a 76 992 61400
a 76 997 14246
a 77 5 49945
a 77 14 6081
a 77 21 69
a 77 22 8686
a 77 28 33236
a 77 37 28876
a 77 40 58081
a 77 41 31512
a 77 64 21390
a 77 65 54805
a 77 74 36304
a 77 84 18622
a 77 86 57244
a 77 89 25498
a 77 106 6884
a 77 107 45141
a 77 113 40898
a 77 115 59761
a 77 117 19506
a 77 118 17627
a 77 119 3223
a 77 124 16703
a 77 127 4091
a 77 130 17491
a 77 132 60105
a 77 133 55804
a 77 138 15431
a 77 139 16886
a 77 144 25397
a 77 148 7278
a 77 153 15006
a 77 158 11097
a 77 165 900
a 77 168 6230
a 77 180 5951
a 77 186 10658
a 77 188 15599
a 77 190 526
a 77 197 17952
a 77 206 47191
a 77 208 45803
a 77 209 742
a 77 210 99
a 77 211 9047
a 77 217 28137
a 77 222 26844
a 77 229 39719
a 77 240 4260
a 77 241 11096
a 77 254 6475
a 77 261 15330
a 77 262 15694
a 77 266 3514
a 77 267 12706
a 77 268 1824
a 77 271 11569
a 77 276 15687
a 77 282 16758
a 77 286 22094
a 77 291 585
a 77 292 12536
a 77 294 23393
a 77 295 28411
a 77 298 14958
a 77 300 20795
a 77 304 54921
a 77 308 25871
a 77 311 43949
a 77 314 10461
a 77 317 63438
a 77 318 35556
a 77 320 30940
a 77 321 64663
a 77 346 5624
a 77 348 255
a 77 349 2490
a 77 350 23986
a 77 352 39739
a 77 359 27091
a 77 360 17817
a 77 378 8980
a 77 388 32948
a 77 392 41854
a 77 408 525
a 77 409 9165
a 77 415 422
a 77 421 110
a 77 424 18054
a 77 428 3438
a 77 429 18859
a 77 436 21209
a 77 448 19289
a 77 449 31800
a 77 450 9056
a 77 462 1658
a 77 464 6830
a 77 466 5497
a 77 477 33169
a 77 478 3046
a 77 486 52268
a 77 507 17687
a 77 514 28687
a 77 516 7869
a 77 519 7565
a 77 520 10673
a 77 523 18229
a 77 525 38654
a 77 530 39095
a 77 544 6512
a 77 545 15471
a 77 561 3098
a 77 568 15376
a 77 570 25487
a 77 574 45662
a 77 575 3847
a 77 588 29592
a 77 591 47326
a 77 592 17686
a 77 598 10005
a 77 600 38921
a 77 601 5280
a 77 603 20907
a 77 610 6525
a 77 611 18376
a 77 616 23844
a 77 620 36520
a 77 625 44758
a 77 633 53482
a 77 640 10277
a 77 647 2790
a 77 648 43538
a 77 650 10506
a 77 659 60453
a 77 677 379
a 77 686 9086
a 77 687 45625
a 77 690 10481
a 77 695 11323
a 77 702 18571
a 77 705 15932
a 77 708 9401
a 77 709 25029
a 77 712 30029
a 77 714 8347
a 77 716 2929
a 77 718 1956
a 77 723 17668
a 77 733 24626
a 77 736 7498
a 77 739 6982
a 77 741 10909
a 77 745 36384
a 77 746 631
a 77 749 44515
a 77 753 32796
a 77 758 32976
a 77 760 20722
a 77 762 20382
a 77 764 26754
a 77 769 32572
a 77 773 10183
a 77 775 3131
a 77 780 10220
a 77 784 3863
a 77 787 37561
a 77 788 27885
a 77 792 13356
a 77 794 33690
a 77 798 2982
a 77 814 15488
a 77 815 66433
a 77 818 8398
a 77 820 4036
a 77 821 10955
a 77 827 4826
a 77 830 3669
a 77 832 10544
a 77 847 2629
a 77 853 3857
a 77 856 17951
a 77 857 18147
a 77 872 29321
a 77 874 65374
a 77 879 15478
a 77 886 60337
a 77 887 30434
a 77 893 37827
a 77 911 6986
a 77 914 1708
a 77 918 7205
a 77 922 31384
a 77 928 7445
a 77 942 44453
a 77 950 5668
a 77 953 1047
a 77 960 15009
a 77 961 22511
a 77 972 21972
a 77 984 10192
a 77 986 20216
a 77 987 27823
a 77 991 29665
a 77 993 46315
a 77 994 38592
a 77 996 4209
a 78 37 329
a 78 110 8101
a 78 112 5038
a 78 140 138
a 78 174 3154
a 78 182 3746
a 78 189 116
a 78 198 432
a 78 208 3878
a 78 229 9835
a 78 245 3589
a 78 287 1124
a 78 307 6788
a 78 350 2580
a 78 390 1080
a 78 431 201
a 78 501 5640
a 78 598 7442
a 78 616 36
a 78 617 4373
a 78 684 461
a 78 688 645
a 78 749 2425
a 78 790 981
a 78 807 5347
a 78 815 3290
a 78 833 2895
a 78 887 4956
a 78 941 1281
a 79 807 31
a 80 4 1563
a 80 10 3160
a 80 13 21159
a 80 18 26520
a 80 29 15035
a 80 31 7610
a 80 33 9594
a 80 37 20686
a 80 48 6966
a 80 60 6430
a 80 68 5451
a 80 71 1151
a 80 84 1157
a 80 95 45
a 80 115 4102
a 80 116 36174
a 80 130 2537
a 80 139 1984
a 80 142 3750
a 80 144 201
a 80 174 31846
a 80 187 16939
a 80 188 3928
a 80 193 4031
a 80 202 20416
a 80 204 22669
a 80 208 18155
a 80 213 2309
a 80 223 3282
a 80 228 423
a 80 229 33457
a 80 234 5647
a 80 235 32971
a 80 242 22906
a 80 243 1543
a 80 246 13976
a 80 252 9618
a 80 253 21377
a 80 259 42596
a 80 262 6851
a 80 276 3220
a 80 286 13570
a 80 287 6439
a 80 307 11585
a 80 311 17168
a 80 317 6419
a 80 337 16936
a 80 339 6534
a 80 349 2478
a 80 352 168
a 80 378 39059
a 80 390 15051
a 80 392 3692
a 80 402 19732
a 80 417 1779
a 80 419 19736
a 80 442 19933
a 80 443 13889
a 80 445 2008
a 80 449 24320
a 80 457 106
a 80 459 15198
a 80 481 11207
a 80 484 22614
a 80 486 24162
a 80 487 76
a 80 492 1999
a 80 501 10123
a 80 517 3287
a 80 539 92
a 80 542 2288
a 80 554 3047
a 80 558 31866
a 80 559 28771
a 80 590 6351
a 80 592 5287
a 80 595 11774
a 80 615 40771
a 80 616 54
a 80 625 11826
a 80 638 3439
a 80 652 4506
a 80 654 32669
a 80 688 3791
a 80 702 1705
a 80 703 1930
a 80 709 9579
a 80 727 9069
a 80 741 37859
a 80 745 41427
a 80 749 18033
a 80 766 16766
a 80 769 1772
a 80 772 227
a 80 773 19361
a 80 780 6231
a 80 789 23411
a 80 792 10307
a 80 802 1609
a 80 810 5635
a 80 822 32203
a 80 824 12648
a 80 830 8100
a 80 837 16679
a 80 865 32927
a 80 887 2678
a 80 913 32529
a 80 918 5061
a 80 931 1587
a 80 934 6548
a 80 960 84
a 80 972 3958
a 80 982 23482
a 80 991 882
a 80 998 361
a 81 0 21691
a 81 8 14112
a 81 15 17350
a 81 18 96945
a 81 20 3144
a 81 22 2669
a 81 25 20998
a 81 27 45746
a 81 28 27574
a 81 29 53410
a 81 31 49764
a 81 34 21751
a 81 36 26616
a 81 37 72195
a 81 47 5309
a 81 54 3070
a 81 60 59760
a 81 64 3662
a 81 65 76178
a 81 71 36659
a 81 75 32720
a 81 89 74140
a 81 91 16939
a 81 92 7703
a 81 93 6925
a 81 100 27357
a 81 105 83976
a 81 111 4755
a 81 112 24389
a 81 118 30305
a 81 120 7850
a 81 122 13832
a 81 123 8858
a 81 126 20496
a 81 127 522
a 81 128 15940
a 81 130 21075
a 81 141 2820
a 81 148 12686
a 81 154 11661
a 81 159 13511
a 81 160 19789
a 81 161 1702
a 81 165 9702
a 81 169 19890
a 81 173 27196
a 81 186 81579
a 81 187 40196
a 81 193 50022
a 81 202 28701
a 81 204 32032
a 81 208 2507
a 81 209 20237
a 81 210 13124
a 81 219 28509
a 81 222 52127
a 81 226 2713
a 81 230 11437
a 81 233 10604
a 81 235 16612
a 81 240 9683
a 81 246 88572
a 81 252 71544
a 81 256 60688
a 81 258 22676
a 81 261 31949
a 81 268 24962
a 81 273 12781
a 81 274 42326
a 81 278 3396
a 81 290 20
a 81 298 20521
a 81 299 77330
a 81 304 60649
a 81 309 1727
a 81 310 52133
a 81 311 78506
a 81 314 27028
a 81 317 55622
a 81 330 15104
a 81 337 16870
a 81 344 14970
a 81 347 1028
a 81 358 126
a 81 364 84760
a 81 367 20471
a 81 381 48202
a 81 385 22819
a 81 388 21257
a 81 392 48720
a 81 398 3453
a 81 402 36486
a 81 410 17216
a 81 414 1848
a 81 418 10649
a 81 423 23166
a 81 425 8849
a 81 427 1598
a 81 428 55606
a 81 429 34616
a 81 432 9169
a 81 442 23410
a 81 443 11024
a 81 446 27376
a 81 447 31935
a 81 448 29726
a 81 450 5883
a 81 454 24735
a 81 456 85662
a 81 457 21829
a 81 460 61906
a 81 467 71
a 81 468 52539
a 81 478 28055
a 81 487 4866
a 81 491 18871
a 81 497 2870
a 81 499 6482
a 81 506 25796
a 81 507 34751
a 81 511 43819
a 81 512 32006
a 81 517 33631
a 81 519 8785
a 81 526 17989
a 81 530 39170
a 81 541 20642
a 81 542 63533
a 81 543 258
a 81 545 46493
a 81 548 4405
a 81 555 141
a 81 556 13487
a 81 559 82865
a 81 564 54528
a 81 570 58798
a 81 578 41867
a 81 580 9029
a 81 583 12755
a 81 584 16404
a 81 592 30618
a 81 594 9185
a 81 595 5306
a 81 600 48415
a 81 603 7937
a 81 610 34238
a 81 615 44581
a 81 627 5254
a 81 629 333
a 81 632 3346
a 81 634 86022
a 81 637 27614
a 81 643 782
a 81 649 26073
a 81 667 168
a 81 674 77934
a 81 675 16167
a 81 680 37296
a 81 690 65944
a 81 693 8971
a 81 701 6101
a 81 702 3900
a 81 705 35990
a 81 708 2124
a 81 712 28280
a 81 718 3802
a 81 720 28453
a 81 721 11124
a 81 727 50378
a 81 729 4479
a 81 730 61896
a 81 731 1721
a 81 737 51749
a 81 741 58689
a 81 753 12461
a 81 757 6895
a 81 759 18611
a 81 762 21537
a 81 787 35548
a 81 788 58384
a 81 790 86992
a 81 791 70978
a 81 797 13682
a 81 801 15168
a 81 807 36080
a 81 809 8256
a 81 814 13319
a 81 817 1184
a 81 818 21639
a 81 820 3814
a 81 827 6214
a 81 844 1117
a 81 850 35597
a 81 852 24232
a 81 856 6071
a 81 857 14144
a 81 869 2189
a 81 871 2930
a 81 877 9751
a 81 882 14906
a 81 888 9805
a 81 894 45674
a 81 900 1368
a 81 906 11771
a 81 907 56550
a 81 910 13147
a 81 926 15995
a 81 928 2539
a 81 935 50979
a 81 940 14255
a 81 941 57911
a 81 949 1926
a 81 959 21093
a 81 965 23602
a 81 972 16425
a 81 981 11196
a 81 984 25005
a 81 987 51251
a 81 989 407
a 81 993 21383
a 81 997 24403
a 81 999 14449
a 82 0 16480
a 82 2 9623
a 82 11 19312
a 82 22 54138
a 82 26 5030
a 82 27 100839
a 82 28 18578
a 82 30 15461
a 82 32 7526
a 82 37 126434
a 82 40 93886
a 82 52 45013
a 82 53 4178
a 82 64 58973
a 82 65 67357
a 82 74 4333
a 82 77 5511
a 82 80 2079
a 82 81 1259
a 82 85 31182
a 82 90 5060
a 82 91 3195
a 82 93 40140
a 82 96 19424
a 82 97 730
a 82 100 47184
a 82 103 14421
a 82 108 5008
a 82 111 42452
a 82 112 77959
a 82 114 2478
a 82 118 29923
a 82 128 55559
a 82 129 113980
a 82 130 9012
a 82 132 23980
a 82 142 51140
a 82 144 55325
a 82 145 2305
a 82 147 30639
a 82 150 13375
a 82 151 25274
a 82 152 14829
a 82 153 62222
a 82 158 34012
a 82 164 31481
a 82 182 16654
a 82 183 76033
a 82 184 2959
a 82 186 5731
a 82 190 34866
a 82 191 3837
a 82 193 5369
a 82 194 9529
a 82 197 50410
a 82 199 2145
a 82 202 90640
a 82 206 36555
a 82 210 36754
a 82 211 57644
a 82 215 27610
a 82 216 9829
a 82 221 18449
a 82 222 98677
a 82 223 91270
a 82 226 31535
a 82 229 82971
a 82 233 32434
a 82 241 73589
a 82 252 77512
a 82 256 128045
a 82 260 322
a 82 261 75997
a 82 262 85670
a 82 271 44638
a 82 272 42392
a 82 276 78752
a 82 280 5015
a 82 283 19198
a 82 284 26281
a 82 290 29806
a 82 292 55325
a 82 295 67848
a 82 304 42244
a 82 309 13920
a 82 313 18655
a 82 315 37264
a 82 316 2800
a 82 319 132045
a 82 324 14514
a 82 325 54165
a 82 329 59422
a 82 333 11925
a 82 335 27666
a 82 338 3526
a 82 341 9163
a 82 343 457
a 82 344 9233
a 82 345 2183
a 82 346 41170
a 82 349 84871
a 82 354 15115
a 82 355 29775
a 82 359 7018
a 82 361 1234
a 82 365 16489
a 82 366 29328
a 82 367 47625
a 82 370 62308
a 82 371 5420
a 82 372 37254
a 82 379 18936
a 82 384 19489
a 82 385 37741
a 82 386 72257
a 82 388 46023
a 82 390 7662
a 82 394 17591
a 82 395 80179
a 82 396 89481
a 82 398 30632
a 82 400 6144
a 82 401 12872
a 82 402 78874
a 82 404 13966
a 82 405 72896
a 82 406 19638
a 82 414 5661
a 82 415 10201
a 82 416 6930
a 82 417 53541
a 82 418 41746
a 82 421 29547
a 82 422 81293
a 82 423 26451
a 82 425 12017
a 82 427 37905
a 82 429 68493
a 82 437 34290
a 82 439 25261
a 82 442 76740
a 82 444 85236
a 82 445 74710
a 82 446 61824
a 82 450 31081
a 82 451 45787
a 82 452 51538
a 82 455 21888
a 82 457 31837
a 82 463 35586
a 82 469 36720
a 82 474 47310
a 82 476 1695
a 82 477 20974
a 82 479 11202
a 82 481 76272
a 82 484 100855
a 82 489 34136
a 82 492 20028
a 82 503 19793
a 82 504 117960
a 82 509 17377
a 82 513 19551
a 82 516 484
a 82 518 3967
a 82 520 36637
a 82 532 5012
a 82 533 26763
a 82 538 12110
a 82 539 10065
a 82 540 5242
a 82 546 860
a 82 557 10427
a 82 558 20882
a 82 559 9414
a 82 560 4325
a 82 561 25867
a 82 562 31364
a 82 563 1312
a 82 568 2661
a 82 569 42900
a 82 570 76472
a 82 573 14363
a 82 579 74521
a 82 583 21194
a 82 586 12036
a 82 588 35149
a 82 589 34079
a 82 591 47899
a 82 593 6172
a 82 596 3435
a 82 601 45094
a 82 602 13166
a 82 606 41494
a 82 607 71791
a 82 608 16679
a 82 614 43449
a 82 615 78237
a 82 622 41168
a 82 623 3999
a 82 627 40378
a 82 629 5863
a 82 632 14965
a 82 644 1712
a 82 649 63472
a 82 657 47611
a 82 659 108978
a 82 661 21917
a 82 663 11243
a 82 666 101788
a 82 667 89753
a 82 669 2577
a 82 672 15003
a 82 677 39239
a 82 678 86582
a 82 681 202
a 82 682 102465
a 82 690 22273
a 82 696 107089
a 82 698 3941
a 82 703 73615
a 82 706 490
a 82 707 7362
a 82 712 82794
a 82 715 4589
a 82 717 107725
a 82 718 50801
a 82 720 43661
a 82 726 10027
a 82 728 11370
a 82 729 6551
a 82 732 89
a 82 744 35026
a 82 754 14042
a 82 760 66446
a 82 761 21733
a 82 766 24759
a 82 771 15396
a 82 772 60435
a 82 774 3157
a 82 781 33
a 82 788 70082
a 82 792 69208
a 82 794 81264
a 82 799 16968
a 82 810 70309
a 82 811 71093
a 82 812 2430
a 82 817 27288
a 82 819 68686
a 82 823 71900
a 82 825 76482
a 82 828 38337
a 82 830 99647
a 82 833 68591
a 82 843 41160
a 82 850 63637
a 82 851 42622
a 82 856 57960
a 82 857 16513
a 82 859 10538
a 82 861 10087
a 82 862 18180
a 82 863 33204
a 82 865 40979
a 82 870 62068
a 82 873 48316
a 82 878 13052
a 82 885 1962
a 82 886 86234
a 82 887 66674
a 82 890 918
a 82 891 56715
a 82 899 97171
a 82 900 30978
a 82 907 43874
a 82 909 5800
a 82 912 44257
a 82 913 101045
a 82 923 2607
a 82 925 24140
a 82 926 2951
a 82 930 5260
a 82 938 3523
a 82 940 5244
a 82 941 48765
a 82 943 6719
a 82 944 485
a 82 946 19707
a 82 947 38364
a 82 948 7960
a 82 957 5157
a 82 966 7802
a 82 971 6577
a 82 972 16146
a 82 975 69577
a 82 976 20712
a 82 978 40900
a 82 979 168
a 82 986 80392
a 82 989 84886
a 82 991 64926
a 82 994 42509
a 82 996 41616
a 83 0 85268
a 83 4 50504
a 83 9 76142
a 83 13 52622
a 83 15 1904
a 83 16 71983
a 83 19 40388
a 83 23 13220
a 83 25 8817
a 83 32 9853
a 83 36 49673
a 83 38 28860
a 83 45 1052
a 83 51 572
a 83 54 17018
a 83 58 5990
a 83 59 1840
a 83 62 34354
a 83 75 71383
a 83 77 12203
a 83 79 29160
a 83 80 29412
a 83 81 19421
a 83 87 57039
a 83 98 17125
a 83 102 837
a 83 104 44863
a 83 106 45177
a 83 107 50042
a 83 108 15422
a 83 114 1457
a 83 115 84751
a 83 120 40825
a 83 121 6925
a 83 124 4271
a 83 127 31963
a 83 128 42236
a 83 133 54921
a 83 135 3102
a 83 137 308
a 83 139 65965
a 83 140 58860
a 83 141 33014
a 83 142 30962
a 83 144 80691
a 83 145 3027
a 83 148 22731
a 83 149 7051
a 83 153 60577
a 83 158 7012
a 83 161 15545
a 83 163 740
a 83 166 7166
a 83 171 58231
a 83 172 7908
a 83 179 50814
a 83 182 76386
a 83 183 3475
a 83 184 7013
a 83 188 47229
a 83 190 60887
a 83 193 95973
a 83 197 39800
a 83 199 393
a 83 201 37807
a 83 204 38133
a 83 208 34696
a 83 214 24164
a 83 217 95422
a 83 220 2826
a 83 232 12190
a 83 233 67874
a 83 242 664
a 83 243 89082
a 83 250 30419
a 83 255 30029
a 83 256 1915
a 83 257 82689
a 83 258 20043
a 83 261 50578
a 83 270 3422
a 83 271 9489
a 83 273 61427
a 83 274 28825
a 83 275 51604
a 83 279 10471
a 83 282 35437
a 83 284 13768
a 83 290 3816
a 83 293 31960
a 83 294 58599
a 83 296 19444
a 83 297 55074
a 83 298 16067
a 83 299 108413
a 83 301 12997
a 83 309 32918
a 83 312 51065
a 83 314 86629
a 83 317 90458
a 83 320 61925
a 83 322 37221
a 83 328 88710
a 83 330 3780
a 83 331 48254
a 83 333 15467
a 83 335 838
a 83 338 10825
a 83 343 1642
a 83 345 15478
a 83 349 41849
a 83 350 60758
a 83 351 52593
a 83 352 73394
a 83 354 200
a 83 357 3574
a 83 363 83798
a 83 368 1473
a 83 371 6009
a 83 374 37798
a 83 380 11623
a 83 388 2969
a 83 391 11042
a 83 395 39871
a 83 397 22844
a 83 398 29468
a 83 402 83434
a 83 408 5879
a 83 414 26437
a 83 416 6317
a 83 420 5210
a 83 426 6475
a 83 429 66315
a 83 439 13838
a 83 442 104570
a 83 446 72094
a 83 457 23661
a 83 459 62202
a 83 465 12967
a 83 474 44387
a 83 477 16294
a 83 480 45622
a 83 481 98257
a 83 482 21774
a 83 483 10338
a 83 487 85840
a 83 490 5015
a 83 495 9348
a 83 496 36964
a 83 497 35436
a 83 501 100244
a 83 502 25952
a 83 508 33265
a 83 510 21175
a 83 511 60123
a 83 516 55077
a 83 518 29593
a 83 520 70500
a 83 532 9874
a 83 533 16742
a 83 540 67135
a 83 541 44276
a 83 542 84899
a 83 544 7411
a 83 547 19099
a 83 548 36960
a 83 562 8570
a 83 568 60013
a 83 569 34602
a 83 576 58258
a 83 580 11394
a 83 581 5308
a 83 587 58223
a 83 591 94051
a 83 594 30663
a 83 595 87340
a 83 597 8976
a 83 598 11377
a 83 599 46470
a 83 604 82249
a 83 612 7217
a 83 615 48834
a 83 616 103675
a 83 630 46321
a 83 631 11420
a 83 632 10834
a 83 638 76430
a 83 640 1051
a 83 645 17394
a 83 646 60991
a 83 651 58803
a 83 658 22639
a 83 659 62102
a 83 662 33432
a 83 666 2281
a 83 667 22928
a 83 668 18965
a 83 669 3845
a 83 677 6761
a 83 686 26403
a 83 687 65853
a 83 690 14878
a 83 697 37333
a 83 702 99262
a 83 705 60201
a 83 709 108664
a 83 720 10585
a 83 721 24693
a 83 724 7195
a 83 727 114890
a 83 730 24711
a 83 742 35185
a 83 745 24753
a 83 746 20162
a 83 751 9191
a 83 756 19191
a 83 757 68630
a 83 763 2161
a 83 764 55109
a 83 771 1672
a 83 772 68089
a 83 776 40538
a 83 779 14122
a 83 784 17193
a 83 788 102678
a 83 795 25431
a 83 804 727
a 83 808 14750
a 83 816 761
a 83 819 41614
a 83 820 13152
a 83 821 46893
a 83 830 68975
a 83 834 52522
a 83 838 8986
a 83 840 20332
a 83 843 5586
a 83 846 1705
a 83 847 794
a 83 849 3935
a 83 860 33821
a 83 862 57984
a 83 868 37345
a 83 870 54798
a 83 871 33205
a 83 874 73945
a 83 875 190
a 83 882 10638
a 83 884 33140
a 83 885 637
a 83 888 40815
a 83 891 7452
a 83 893 72055
a 83 905 32006
a 83 912 23557
a 83 913 133521
a 83 914 6293
a 83 925 39500
a 83 926 9716
a 83 933 482
a 83 937 13934
a 83 938 24825
a 83 939 10648
a 83 940 36840
a 83 943 1263
a 83 947 37828
a 83 950 7565
a 83 952 11674
a 83 954 96574
a 83 955 40880
a 83 962 25462
a 83 971 17284
a 83 975 30510
a 83 978 8788
a 83 979 458
a 83 982 60901
a 83 984 11476
a 83 985 7292
a 83 989 84351
a 83 991 72557
a 83 992 83327
a 83 993 89165
a 83 998 46330
a 84 4 1744
a 84 27 4376
a 84 40 25014
a 84 41 7215
a 84 60 6155
a 84 62 8369
a 84 65 7441
a 84 75 1603
a 84 78 9248
a 84 101 7809
a 84 104 2363
a 84 109 6048
a 84 110 9944
a 84 113 11602
a 84 116 16272
a 84 117 14137
a 84 131 24353
a 84 150 10420
a 84 156 10970
a 84 170 373
a 84 174 19933
a 84 185 64
a 84 187 9668
a 84 198 3431
a 84 202 15084
a 84 204 11566
a 84 222 6161
a 84 228 3032
a 84 234 4494
a 84 245 9892
a 84 246 7123
a 84 253 4283
a 84 257 7478
a 84 311 2139
a 84 314 281
a 84 320 1370
a 84 321 10826
a 84 337 2711
a 84 342 9515
a 84 363 33940
a 84 364 4698
a 84 378 30649
a 84 396 27047
a 84 422 1090
a 84 427 767
a 84 429 872
a 84 443 14622
a 84 448 5087
a 84 461 430
a 84 481 454
a 84 492 28592
a 84 497 139
a 84 526 12199
a 84 545 1114
a 84 554 3375
a 84 559 2032
a 84 566 13938
a 84 574 17672
a 84 582 6813
a 84 606 4818
a 84 651 821
a 84 652 12204
a 84 656 17364
a 84 667 6388
a 84 670 16722
a 84 682 7096
a 84 697 12638
a 84 723 1206
a 84 741 33077
a 84 784 23561
a 84 822 4651
a 84 830 9101
a 84 864 17832
a 84 874 19397
a 84 882 12764
a 84 887 17366
a 84 899 6592
a 84 904 5124
a 84 911 4407
a 84 918 15380
a 84 922 3169
a 84 954 10873
a 84 960 4231
a 84 962 23989
a 84 981 6395
a 84 986 6090
a 84 987 4164
a 85 5 82533
a 85 7 10699
a 85 13 40507
a 85 21 4927
a 85 25 24233
a 85 31 67225
a 85 41 57698
a 85 43 13636
a 85 47 20799
a 85 54 2426
a 85 68 49580
a 85 75 24718
a 85 77 5544
a 85 79 1139
a 85 89 45845
a 85 93 7199
a 85 101 56358
a 85 106 22534
a 85 112 82987
a 85 116 16881
a 85 119 142
a 85 120 12039
a 85 122 6472
a 85 127 55689
a 85 132 11361
a 85 134 4303
a 85 135 37238
a 85 140 29110
a 85 141 13766
a 85 143 11681
a 85 148 20836
a 85 157 14114
a 85 160 2556
a 85 165 12902
a 85 168 29630
a 85 173 66703
a 85 179 21222
a 85 187 33122
a 85 188 81932
a 85 198 69467
a 85 209 8681
a 85 213 39908
a 85 218 38320
a 85 219 4751
a 85 226 1380
a 85 233 10192
a 85 243 1017
a 85 246 45220
a 85 252 48531
a 85 257 56952
a 85 259 31728
a 85 266 13604
a 85 267 4876
a 85 268 5391
a 85 272 13691
a 85 273 22569
a 85 277 21365
a 85 278 13923
a 85 285 17311
a 85 286 6595
a 85 287 68688
a 85 302 2476
a 85 305 40692
a 85 318 8138
a 85 322 24811
a 85 330 117
a 85 342 11571
a 85 346 8108
a 85 349 9967
a 85 359 29417
a 85 360 26372
a 85 363 85858
a 85 366 39390
a 85 378 28826
a 85 380 2870
a 85 381 34931
a 85 388 24907
a 85 389 14206
a 85 395 31983
a 85 397 7602
a 85 400 7033
a 85 402 72707
a 85 408 3681
a 85 409 1070
a 85 411 7275
a 85 417 17278
a 85 421 101
a 85 422 32155
a 85 425 1071
a 85 431 21285
a 85 436 33838
a 85 437 2074
a 85 452 11783
a 85 454 14268
a 85 461 53025
a 85 463 189
a 85 468 15973
a 85 477 38237
a 85 481 12334
a 85 492 47427
a 85 494 10371
a 85 505 22709
a 85 508 39722
a 85 512 23051
a 85 520 33691
