c Example graph converted from input format to desired format
p sp 1000 49903
a 271 468 33630
a 271 482 8957
a 271 499 46903
a 271 502 7991
a 271 505 11325
a 271 536 30012
a 271 537 21457
a 271 549 22252
a 271 553 10118
a 271 560 53770
a 271 572 23924
a 271 574 15246
a 271 590 17694
a 271 592 89606
a 271 617 63942
a 271 625 580
a 271 640 57208
a 271 650 100888
a 271 660 41314
a 271 670 18085
a 271 683 5887
a 271 691 14861
a 271 696 46909
a 271 697 771
a 271 698 4079
a 271 702 108
a 271 705 6864
a 271 708 50048
a 271 731 2450
a 271 740 35140
a 271 741 36223
a 271 742 22914
a 271 751 48872
a 271 755 3294
a 271 756 21880
a 271 763 2426
a 271 767 31284
a 271 771 882
a 271 809 8999
a 271 811 78276
a 271 828 14603
a 271 830 30606
a 271 841 91829
a 271 872 76537
a 271 894 15175
a 271 895 41495
a 271 901 11010
a 271 918 27143
a 271 966 14092
a 271 982 12648
a 271 986 20986
a 271 993 1098
a 272 5 88703
a 272 7 49543
a 272 37 19024
a 272 50 30735
a 272 54 29506
a 272 56 35741
a 272 62 60672
a 272 82 83530
a 272 94 36883
a 272 96 32396
a 272 102 107264
a 272 116 64487
a 272 122 35894
a 272 146 27669
a 272 148 19514
a 272 165 9446
a 272 183 10940
a 272 186 2035
a 272 187 758
a 272 196 13633
a 272 205 6110
a 272 211 72616
a 272 218 48033
a 272 223 92574
a 272 235 35068
a 272 255 23538
a 272 280 11883
a 272 288 19255
a 272 293 46200
a 272 300 7546
a 272 307 7820
a 272 317 12332
a 272 333 17695
a 272 337 34156
a 272 403 53070
a 272 422 6640
a 272 464 1967
a 272 467 17136
a 272 488 1885
a 272 489 25506
a 272 496 72740
a 272 538 62172
a 272 564 2429
a 272 569 26804
a 272 571 2398
a 272 583 16826
a 272 591 39726
a 272 597 27065
a 272 636 20364
a 272 638 47
a 272 639 1443
a 272 647 122164
a 272 648 33649
a 272 650 1412
a 272 665 47206
a 272 683 8218
a 272 693 3227
a 272 706 30641
a 272 707 10640
a 272 708 54709
a 272 709 92002
a 272 721 18041
a 272 730 10103
a 272 735 4613
a 272 745 1693
a 272 747 63364
a 272 757 2780
a 272 759 84118
a 272 764 23211
a 272 777 7934
a 272 803 83398
a 272 827 32412
a 272 839 98535
a 272 842 327
a 272 849 32380
a 272 852 2480
a 272 860 56957
a 272 875 26881
a 272 876 7969
a 272 877 7418
a 272 887 14898
a 272 897 95851
a 272 907 71284
a 272 919 15924
a 272 927 4342
a 272 933 67732
a 272 942 72379
a 272 960 44944
a 272 965 37364
a 272 967 8989
a 272 985 60767
a 272 990 21013
a 272 995 10888
a 272 998 15199
a 273 26 158
a 273 34 25951
a 273 99 5729
a 273 210 658
a 273 223 10035
a 273 276 635
a 273 419 18936
a 273 427 2603
a 273 471 10434
a 273 499 4967
a 273 504 22194
a 273 588 13236
a 273 594 19376
a 273 611 11579
a 273 686 5479
a 273 702 21292
a 273 736 5127
a 273 749 7601
a 273 833 125
a 273 835 13068
a 273 836 1473
a 273 840 14426
a 273 858 2377
a 273 962 3284
a 274 45 3560
a 274 52 20141
a 274 62 19958
a 274 69 22163
a 274 102 35067
a 274 112 228
a 274 125 6017
a 274 156 22600
a 274 175 29951
a 274 195 5886
a 274 203 23924
a 274 329 4517
a 274 371 18437
a 274 400 5094
a 274 417 1009
a 274 585 3087
a 274 589 27751
a 274 637 764
a 274 662 5657
a 274 671 13944
a 274 690 19505
a 274 692 13720
a 274 700 21469
a 274 709 39681
a 274 748 8846
a 274 774 1478
a 274 786 11744
a 274 810 15688
a 274 816 5709
a 274 828 59
a 274 855 5386
a 274 857 4154
a 274 863 12032
a 274 866 473
a 274 882 23181
a 274 906 44654
a 274 929 13111
a 274 961 18987
a 275 5 11767
a 275 38 5640
a 275 82 9445
a 275 95 3155
a 275 201 601
a 275 490 15414
a 275 551 11166
a 275 567 20423
a 275 594 7964
a 275 611 9799
a 275 618 131
a 275 650 21562
a 275 671 2167
a 275 694 12825
a 275 698 17724
a 275 702 16172
a 275 746 3192
a 275 803 3876
a 275 823 21237
a 275 840 272
a 275 841 5515
a 275 851 8692
a 275 899 3358
a 275 940 2221
a 275 941 9747
a 276 34 5595
a 276 81 7460
a 276 82 13409
a 276 101 3763
a 276 116 4837
a 276 138 2363
a 276 218 9340
a 276 348 7760
a 276 416 5346
a 276 419 11682
a 276 427 3764
a 276 440 13949
a 276 476 9623
a 276 490 17246
a 276 513 3142
a 276 588 26526
a 276 614 9954
a 276 662 15491
a 276 676 2734
a 276 725 106
a 276 791 6643
a 276 839 2133
a 276 856 8347
a 276 906 806
a 276 959 2665
a 276 979 717
a 276 989 1281
a 277 206 232
a 277 209 3234
a 277 450 2561
a 277 647 1500
a 277 654 1707
a 277 789 3932
a 277 978 3090
a 278 9 25250
a 278 19 3348
a 278 55 13933
a 278 112 2685
a 278 147 2238
a 278 164 890
a 278 262 416
a 278 287 2868
a 278 321 17974
a 278 385 14603
a 278 401 22179
a 278 404 18691
a 278 422 784
a 278 439 13582
a 278 490 7511
a 278 514 2997
a 278 588 16407
a 278 676 22264
a 278 682 21376
a 278 702 26847
a 278 786 4811
a 278 807 8336
a 278 838 8871
a 278 839 19122
a 278 858 21346
a 278 978 27663
a 279 13 11660
a 279 14 2935
a 279 25 7775
a 279 26 14595
a 279 55 34864
a 279 67 10246
a 279 82 30264
a 279 94 5976
a 279 121 17732
a 279 138 9419
a 279 162 10579
a 279 175 45650
a 279 189 4886
a 279 227 8802
a 279 254 3686
a 279 257 35137
a 279 273 15604
a 279 274 740
a 279 294 3825
a 279 323 380
a 279 328 466
a 279 348 27184
a 279 362 835
a 279 366 380
a 279 369 313
a 279 381 5786
a 279 416 14000
a 279 441 155
a 279 454 409
a 279 471 28380
a 279 484 22667
a 279 513 15797
a 279 514 23724
a 279 523 3259
a 279 557 10775
a 279 605 3632
a 279 627 3133
a 279 637 10978
a 279 676 7772
a 279 724 8119
a 279 727 43504
a 279 728 256
a 279 732 7497
a 279 741 31158
a 279 811 12986
a 279 823 47915
a 279 866 8453
a 279 879 11896
a 279 897 24799
a 279 901 20576
a 279 902 18364
a 279 928 38
a 279 946 49097
a 279 975 18401
a 279 979 3319
a 280 4 3176
a 280 31 86907
a 280 81 58652
a 280 93 22641
a 280 103 158
a 280 116 41959
a 280 141 7527
a 280 184 25768
a 280 191 60006
a 280 197 37613
a 280 200 1217
a 280 229 4172
a 280 258 40940
a 280 264 38675
a 280 275 11877
a 280 293 57175
a 280 307 10814
a 280 334 45043
a 280 360 39485
a 280 367 42882
a 280 389 2210
a 280 397 13720
a 280 416 61322
a 280 426 75527
a 280 440 65895
a 280 447 19419
a 280 460 16200
a 280 465 7468
a 280 467 220
a 280 473 16840
a 280 489 14714
a 280 506 2603
a 280 534 1788
a 280 537 56792
a 280 538 10590
a 280 574 44786
a 280 582 12062
a 280 585 43362
a 280 606 1395
a 280 613 67482
a 280 615 4973
a 280 624 165
a 280 629 11987
a 280 635 29982
a 280 652 4252
a 280 700 25065
a 280 716 757
a 280 742 9080
a 280 766 11368
a 280 789 34084
a 280 798 6893
a 280 825 13400
a 280 828 30058
a 280 830 17917
a 280 855 583
a 280 866 14181
a 280 879 56571
a 280 950 8588
a 280 972 3678
a 280 981 24713
a 280 996 83433
a 280 998 56324
a 281 5 59842
a 281 19 45681
a 281 24 11908
a 281 70 77472
a 281 72 2742
a 281 74 45998
a 281 102 2721
a 281 120 33843
a 281 128 22126
a 281 163 5190
a 281 165 66390
a 281 184 36403
a 281 188 10033
a 281 211 15189
a 281 225 5900
a 281 236 23407
a 281 238 6361
a 281 240 6129
a 281 256 32799
a 281 262 6609
a 281 279 35207
a 281 293 32741
a 281 318 12009
a 281 323 37860
a 281 334 39583
a 281 388 9406
a 281 499 64580
a 281 502 2665
a 281 506 2229
a 281 534 51832
a 281 537 26098
a 281 551 24910
a 281 557 9042
a 281 562 13420
a 281 570 21503
a 281 579 25941
a 281 602 90270
a 281 605 23242
a 281 607 1227
a 281 608 82622
a 281 632 4294
a 281 665 22622
a 281 670 38111
a 281 690 1935
a 281 698 79661
a 281 702 84814
a 281 730 23853
a 281 743 30505
a 281 750 506
a 281 775 1800
a 281 779 51050
a 281 788 11182
a 281 796 32995
a 281 798 10382
a 281 799 23496
a 281 821 21391
a 281 835 92639
a 281 839 60691
a 281 851 4584
a 281 856 43167
a 281 874 13579
a 281 878 15625
a 281 883 14288
a 281 918 57545
a 281 931 23965
a 281 956 29483
a 281 960 12353
a 281 961 54294
a 281 969 22626
a 281 971 39566
a 281 975 1382
a 281 985 16871
a 281 991 1129
a 281 992 28818
a 282 11 78444
a 282 30 43672
a 282 41 2702
a 282 43 28529
a 282 54 6909
a 282 55 86086
a 282 68 50484
a 282 73 8730
a 282 78 10348
a 282 97 15594
a 282 100 40931
a 282 111 6228
a 282 120 27128
a 282 132 19991
a 282 139 24047
a 282 141 71575
a 282 174 28695
a 282 180 8493
a 282 185 740
a 282 187 358
a 282 200 30477
a 282 213 39125
a 282 220 23749
a 282 224 3228
a 282 229 11127
a 282 234 35290
a 282 235 25882
a 282 248 3926
a 282 256 52236
a 282 258 29038
a 282 270 12469
a 282 307 36999
a 282 321 65696
a 282 370 1202
a 282 393 31773
a 282 409 2715
a 282 410 268
a 282 421 5514
a 282 428 57694
a 282 462 9628
a 282 464 338
a 282 468 7062
a 282 472 28776
a 282 474 9748
a 282 475 56866
a 282 531 32502
a 282 537 71847
a 282 552 70663
a 282 590 10565
a 282 608 53686
a 282 612 42704
a 282 622 2599
a 282 631 6251
a 282 637 58951
a 282 639 6232
a 282 645 17264
a 282 671 94924
a 282 696 61774
a 282 700 62662
a 282 703 18206
a 282 705 77673
a 282 722 8024
a 282 723 21304
a 282 726 34680
a 282 734 14138
a 282 738 21057
a 282 746 59757
a 282 755 7402
a 282 756 39827
a 282 771 555
a 282 777 23804
a 282 820 9340
a 282 828 30526
a 282 834 3942
a 282 866 14693
a 282 867 60959
a 282 873 10664
a 282 895 1175
a 282 912 3116
a 282 922 7954
a 282 949 14958
a 282 966 15928
a 282 967 11426
a 282 969 17012
a 282 974 10789
a 282 995 6282
a 282 996 53015
a 282 999 10795
a 283 37 20853
a 283 54 1078
a 283 74 58921
a 283 85 12682
a 283 99 6116
a 283 102 42249
a 283 131 11224
a 283 141 13381
a 283 151 33062
a 283 195 29681
a 283 247 305
a 283 252 28572
a 283 293 17829
a 283 303 5713
a 283 314 36482
a 283 344 23911
a 283 389 12979
a 283 403 39593
a 283 439 13638
a 283 451 10818
a 283 465 13604
a 283 479 5420
a 283 543 5241
a 283 546 142
a 283 579 14791
a 283 582 18874
a 283 585 7607
a 283 598 12846
a 283 618 29769
a 283 635 9195
a 283 636 35
a 283 649 10639
a 283 678 8664
a 283 684 9862
a 283 714 25851
a 283 728 8938
a 283 739 6479
a 283 743 14253
a 283 761 18832
a 283 779 35616
a 283 788 98
a 283 796 10957
a 283 828 5573
a 283 839 18251
a 283 858 44846
a 283 866 10029
a 283 897 47249
a 283 900 3390
a 283 941 17263
a 283 954 95
a 283 961 36463
a 283 985 25541
a 283 988 21765
a 284 60 15669
a 284 69 2803
a 284 82 19165
a 284 88 8189
a 284 143 4504
a 284 147 135
a 284 162 6150
a 284 171 19173
a 284 210 742
a 284 235 7859
a 284 253 6560
a 284 314 1929
a 284 371 7350
a 284 401 8350
a 284 548 3924
a 284 573 4574
a 284 581 852
a 284 618 6615
a 284 643 10604
a 284 698 4313
a 284 700 1244
a 284 708 1459
a 284 736 8390
a 284 741 4800
a 284 856 14286
a 284 889 9729
a 284 933 7069
a 284 962 19288
a 284 988 17183
a 285 3 2546
a 285 25 1130
a 285 60 12431
a 285 61 11146
a 285 80 23280
a 285 95 19016
a 285 151 7942
a 285 177 9181
a 285 321 44
a 285 338 11368
a 285 368 17283
a 285 372 29447
a 285 440 31587
a 285 460 7001
a 285 480 11677
a 285 508 25925
a 285 514 21236
a 285 536 18498
a 285 541 48874
a 285 569 4825
a 285 614 10162
a 285 651 9943
a 285 709 18275
a 285 710 12773
a 285 727 37061
a 285 746 25006
a 285 774 1091
a 285 797 7112
a 285 854 16849
a 285 902 4280
a 285 962 23864
a 285 978 9782
a 286 19 8949
a 286 22 1774
a 286 34 68441
a 286 41 30705
a 286 51 4545
a 286 55 20621
a 286 102 25159
a 286 148 8351
a 286 151 50415
a 286 179 171
a 286 210 29982
a 286 218 46285
a 286 234 17428
a 286 251 11632
a 286 253 47408
a 286 262 19519
a 286 275 1411
a 286 318 2604
a 286 337 1350
a 286 366 4743
a 286 404 55385
a 286 413 12236
a 286 416 4663
a 286 458 6021
a 286 471 73880
a 286 476 60165
a 286 479 13263
a 286 497 17852
a 286 548 36673
a 286 567 48360
a 286 579 19642
a 286 601 570
a 286 602 44733
a 286 621 49801
a 286 676 54717
a 286 695 7323
a 286 702 27637
a 286 708 3903
a 286 779 25561
a 286 782 58384
a 286 789 35877
a 286 807 16537
a 286 808 16302
a 286 835 65667
a 286 856 7309
a 286 858 801
a 286 860 34065
a 286 882 22120
a 286 889 54302
a 286 894 180
a 286 899 1677
a 286 945 9137
a 286 969 28037
a 286 971 35582
a 286 987 27362
a 286 991 13985
a 286 996 59540
a 287 7 455
a 287 102 1677
a 287 146 126
a 287 206 2501
a 287 471 6737
a 287 594 340
a 287 602 920
a 287 676 117
a 287 702 2073
a 287 770 4443
a 288 29 4600
a 288 38 30119
a 288 60 53135
a 288 77 4283
a 288 85 9591
a 288 131 3649
a 288 151 54207
a 288 156 57531
a 288 162 35863
a 288 221 1873
a 288 222 4916
a 288 227 751
a 288 234 13968
a 288 237 28208
a 288 253 41866
a 288 262 16772
a 288 274 152
a 288 277 32614
a 288 284 28504
a 288 325 60081
a 288 337 348
a 288 369 11551
a 288 372 46739
a 288 411 206
a 288 471 46530
a 288 497 5917
a 288 504 23414
a 288 541 64125
a 288 548 31090
a 288 583 18248
a 288 589 16633
a 288 594 6936
a 288 620 28513
a 288 627 16494
a 288 637 22515
a 288 648 1033
a 288 661 2651
a 288 684 17181
a 288 807 44273
a 288 828 19589
a 288 840 7147
a 288 854 73097
a 288 857 3924
a 288 863 3828
a 288 888 19852
a 288 895 1545
a 288 902 37472
a 288 919 16781
a 288 937 13888
a 288 940 11236
a 288 941 26845
a 288 945 50427
a 288 954 1347
a 289 25 53613
a 289 45 13943
a 289 51 63143
a 289 97 10431
a 289 156 43845
a 289 157 55538
a 289 195 24945
a 289 196 1017
a 289 204 10979
a 289 217 1792
a 289 225 10516
a 289 237 46871
a 289 245 6564
a 289 251 43301
a 289 255 10179
a 289 264 65338
a 289 269 3833
a 289 284 53516
a 289 287 16561
a 289 308 46104
a 289 334 33943
a 289 337 503
a 289 360 26753
a 289 364 86894
a 289 369 9775
a 289 394 18460
a 289 397 14776
a 289 412 22390
a 289 422 61817
a 289 428 50917
a 289 432 68820
a 289 435 37113
a 289 441 39827
a 289 450 39655
a 289 467 2701
a 289 490 38006
a 289 514 13746
a 289 517 3502
a 289 542 1624
a 289 580 7174
a 289 590 966
a 289 598 63646
a 289 636 31190
a 289 637 27189
a 289 643 85290
a 289 647 32792
a 289 655 8195
a 289 664 22226
a 289 668 12714
a 289 670 1584
a 289 714 29608
a 289 716 28817
a 289 717 5054
a 289 748 55470
a 289 755 827
a 289 777 24000
a 289 779 77803
a 289 782 11514
a 289 784 28929
a 289 789 12884
a 289 831 44581
a 289 855 41751
a 289 874 8120
a 289 924 2779
a 289 931 8884
a 289 941 64262
a 289 949 4162
a 289 960 28817
a 289 963 52372
a 289 966 4583
a 289 997 25891
a 290 9 106470
a 290 11 47905
a 290 14 32757
a 290 29 15159
a 290 34 25066
a 290 37 34481
a 290 45 10731
a 290 47 4633
a 290 55 75307
a 290 61 27011
a 290 62 70806
a 290 118 28061
a 290 132 36253
a 290 140 763
a 290 155 6404
a 290 158 20848
a 290 162 81347
a 290 163 18481
a 290 166 20750
a 290 170 19800
a 290 196 8132
a 290 198 62271
a 290 209 111824
a 290 212 22892
a 290 218 36833
a 290 221 16346
a 290 232 40073
a 290 247 35611
a 290 266 7739
a 290 270 9698
a 290 274 33690
a 290 283 16043
a 290 296 10347
a 290 305 13523
a 290 331 27042
a 290 335 4075
a 290 357 11178
a 290 378 74765
a 290 390 12398
a 290 397 39294
a 290 426 41114
a 290 437 13601
a 290 451 38610
a 290 452 25679
a 290 463 11320
a 290 466 74277
a 290 467 19918
a 290 474 4359
a 290 476 68272
a 290 477 8792
a 290 498 22357
a 290 500 3787
a 290 504 67872
a 290 529 5283
a 290 542 40658
a 290 549 34490
a 290 551 28525
a 290 568 10878
a 290 569 20777
a 290 572 3946
a 290 584 10933
a 290 590 12515
a 290 603 12583
a 290 622 3889
a 290 634 11189
a 290 635 45837
a 290 657 11393
a 290 674 3243
a 290 699 101
a 290 703 25876
a 290 708 26718
a 290 725 40951
a 290 733 10897
a 290 745 13063
a 290 746 33397
a 290 754 27428
a 290 775 5855
a 290 779 102973
a 290 807 97817
a 290 824 5852
a 290 834 9475
a 290 841 81142
a 290 851 28856
a 290 852 3150
a 290 865 291
a 290 874 5704
a 290 880 14428
a 290 895 36143
a 290 898 43914
a 290 924 7944
a 290 938 9698
a 290 961 94665
a 290 975 93142
a 290 992 71445
a 290 994 21299
a 291 7 26420
a 291 82 2052
a 291 95 119
a 291 138 1024
a 291 157 15745
a 291 162 7894
a 291 213 4961
a 291 314 181
a 291 427 2332
a 291 480 8916
a 291 557 4867
a 291 579 1764
a 291 611 2518
a 291 620 5032
a 291 674 2396
a 291 708 2177
a 291 732 1132
a 291 740 126
a 291 746 18772
a 291 770 22498
a 291 786 5754
a 291 850 20737
a 291 867 16187
a 291 882 2140
a 291 906 1209
a 291 985 850
a 292 7 14751
a 292 13 9322
a 292 48 31289
a 292 61 54218
a 292 69 23166
a 292 79 1131
a 292 85 31656
a 292 86 49873
a 292 91 2010
a 292 118 11118
a 292 152 32430
a 292 158 229
a 292 190 2963
a 292 195 29884
a 292 205 1524
a 292 234 39349
a 292 244 30338
a 292 258 22682
a 292 285 20901
a 292 319 7114
a 292 329 60436
a 292 332 23223
a 292 363 15806
a 292 370 2214
a 292 372 66724
a 292 435 33267
a 292 453 23005
a 292 498 14507
a 292 502 15787
a 292 528 1868
a 292 534 61506
a 292 553 16280
a 292 557 2429
a 292 569 66167
a 292 577 39770
a 292 583 52114
a 292 605 40123
a 292 629 2439
a 292 641 23421
a 292 664 25132
a 292 688 14866
a 292 702 12257
a 292 727 53411
a 292 728 30312
a 292 749 78815
a 292 770 612
a 292 782 88622
a 292 785 90
a 292 793 408
a 292 804 26919
a 292 806 18891
a 292 814 12345
a 292 817 833
a 292 836 24672
a 292 850 10784
a 292 851 46460
a 292 857 23019
a 292 874 7847
a 292 885 39598
a 292 895 17211
a 292 902 48437
a 292 918 9009
a 292 928 52226
a 292 968 49550
a 292 991 29585
a 292 995 8033
a 292 999 12398
a 293 61 28
a 293 99 10090
a 293 137 6739
a 293 157 18089
a 293 164 1819
a 293 201 12084
a 293 275 5946
a 293 287 1050
a 293 423 9133
a 293 427 6170
a 293 440 334
a 293 490 368
a 293 496 430
a 293 558 1167
a 293 579 8471
a 293 594 22921
a 293 611 17049
a 293 618 2010
a 293 650 11533
a 293 687 1666
a 293 698 25905
a 293 714 1297
a 293 725 9287
a 293 807 6598
a 293 810 14147
a 293 829 39
a 293 899 13629
a 293 900 2002
a 293 947 12561
a 293 962 2346
a 294 4 15298
a 294 5 34207
a 294 38 27241
a 294 50 11094
a 294 52 12649
a 294 121 3911
a 294 143 18126
a 294 164 289
a 294 209 32250
a 294 220 125
a 294 238 23296
a 294 322 2657
a 294 367 2448
a 294 381 18449
a 294 419 23293
a 294 497 3679
a 294 499 2846
a 294 581 7656
a 294 582 74
a 294 588 22580
a 294 594 1401
a 294 631 28578
a 294 682 11283
a 294 694 34356
a 294 782 27046
a 294 803 15225
a 294 839 5167
a 294 867 9262
a 294 879 2944
a 294 913 8784
a 294 948 21207
a 294 963 18964
a 295 5 35914
a 295 7 69119
a 295 12 14404
a 295 14 30107
a 295 19 4762
a 295 22 35985
a 295 23 24516
a 295 27 3671
a 295 48 2883
a 295 76 35366
a 295 79 4829
a 295 91 1967
a 295 117 36850
a 295 125 63548
a 295 131 1121
a 295 166 8373
a 295 189 28103
a 295 192 5627
a 295 193 13067
a 295 199 38319
a 295 225 10045
a 295 236 16160
a 295 273 25759
a 295 305 348
a 295 311 38506
a 295 319 10978
a 295 327 2881
a 295 337 25942
a 295 342 27673
a 295 361 15717
a 295 376 1674
a 295 390 20378
a 295 392 32881
a 295 409 286
a 295 411 44088
a 295 419 70880
a 295 427 11687
a 295 453 23839
a 295 457 16846
a 295 482 2533
a 295 489 25716
a 295 526 90567
a 295 527 7102
a 295 557 31231
a 295 563 20468
a 295 581 8677
a 295 583 612
a 295 584 32134
a 295 588 42696
a 295 591 7955
a 295 607 60175
a 295 616 23929
a 295 630 640
a 295 635 212
a 295 668 27217
a 295 670 4326
a 295 685 6582
a 295 698 83966
a 295 718 1296
a 295 723 25810
a 295 728 5000
a 295 734 35015
a 295 740 24788
a 295 742 27047
a 295 750 8188
a 295 752 67426
a 295 759 72740
a 295 792 8063
a 295 797 13075
a 295 799 1155
a 295 809 3775
a 295 833 40141
a 295 839 44385
a 295 847 2944
a 295 851 80544
a 295 857 4051
a 295 860 15549
a 295 872 34381
a 295 931 63331
a 295 939 44
a 295 950 11795
a 295 969 1012
a 295 987 52
a 295 992 9159
a 295 999 4309
a 296 5 21803
a 296 24 19766
a 296 70 41196
a 296 86 20662
a 296 88 15156
a 296 122 30228
a 296 141 59560
a 296 147 41705
a 296 148 33102
a 296 161 15827
a 296 163 9124
a 296 170 7058
a 296 182 76138
a 296 204 5428
a 296 222 37091
a 296 247 10718
a 296 251 16764
a 296 274 3549
a 296 298 7477
a 296 332 14590
a 296 354 4313
a 296 360 24312
a 296 366 7513
a 296 370 4279
a 296 419 1570
a 296 420 16631
a 296 429 22062
a 296 449 7230
a 296 454 30666
a 296 457 871
a 296 458 32173
a 296 460 64405
a 296 484 67278
a 296 499 54230
a 296 503 16667
a 296 505 5555
a 296 510 32531
a 296 514 32780
a 296 549 14898
a 296 550 326
a 296 616 221
a 296 628 23827
a 296 642 4125
a 296 661 31300
a 296 668 24173
a 296 714 64246
a 296 731 68
a 296 732 2486
a 296 748 16004
a 296 777 5418
a 296 782 55306
a 296 785 15048
a 296 792 6953
a 296 828 33266
a 296 835 80184
a 296 841 42291
a 296 861 16464
a 296 883 23252
a 296 893 21145
a 296 909 49495
a 296 913 59132
a 296 914 242
a 296 918 35218
a 296 929 43372
a 296 937 15517
a 296 957 24718
a 296 971 44618
a 296 986 9044
a 296 988 82145
a 296 998 83985
a 297 10 27555
a 297 16 36999
a 297 17 13133
a 297 40 3981
a 297 44 7222
a 297 58 2454
a 297 61 87395
a 297 64 2576
a 297 66 5755
a 297 67 26948
a 297 74 87357
a 297 81 24318
a 297 96 13473
a 297 118 9784
a 297 136 8838
a 297 139 13266
a 297 158 50068
a 297 165 95405
a 297 183 13087
a 297 185 9910
a 297 197 60988
a 297 200 21181
a 297 210 6129
a 297 217 47919
a 297 229 11883
a 297 237 89390
a 297 239 25163
a 297 249 9702
a 297 252 108078
a 297 261 56543
a 297 279 1075
a 297 283 27934
a 297 308 16742
a 297 346 4973
a 297 383 7971
a 297 386 2075
a 297 397 23543
a 297 404 56898
a 297 416 7588
a 297 421 35045
a 297 422 70020
a 297 433 2925
a 297 437 7563
a 297 443 26231
a 297 450 70201
a 297 463 47359
a 297 464 11512
a 297 492 41271
a 297 497 80311
a 297 517 782
a 297 518 4827
a 297 523 9484
a 297 534 23651
a 297 542 14427
a 297 547 103
a 297 552 55322
a 297 570 21050
a 297 586 29883
a 297 599 28319
a 297 625 20914
a 297 642 20671
a 297 645 3347
a 297 647 100638
a 297 664 29770
a 297 665 103224
a 297 670 75939
a 297 674 26159
a 297 686 13012
a 297 700 33339
a 297 706 74771
a 297 708 105
a 297 710 45944
a 297 717 4905
a 297 732 86628
a 297 737 14849
a 297 741 99390
a 297 742 21641
a 297 753 3578
a 297 765 12617
a 297 768 64764
a 297 784 43935
a 297 788 18720
a 297 789 104093
a 297 808 6528
a 297 813 13906
a 297 819 96039
a 297 824 4756
a 297 826 32732
a 297 831 29125
a 297 854 91744
a 297 862 16746
a 297 865 1002
a 297 867 102633
a 297 869 958
a 297 879 83112
a 297 889 96814
a 297 892 8615
a 297 902 27771
a 297 914 13995
a 297 918 33698
a 297 920 7533
a 297 940 65576
a 297 945 65700
a 297 959 41443
a 297 986 5320
a 298 13 24329
a 298 14 5434
a 298 24 931
a 298 26 57152
a 298 101 54213
a 298 132 11407
a 298 153 44568
a 298 158 1338
a 298 166 5328
a 298 188 20922
a 298 191 27651
a 298 213 7318
a 298 225 5462
a 298 227 15455
a 298 239 371
a 298 247 13647
a 298 256 4738
a 298 267 13526
a 298 311 16740
a 298 360 34726
a 298 369 1671
a 298 371 39859
a 298 372 45229
a 298 379 22257
a 298 392 21260
a 298 408 17753
a 298 437 2114
a 298 457 6302
a 298 458 14581
a 298 460 32354
a 298 485 1356
a 298 511 17098
a 298 519 20922
a 298 536 379
a 298 554 4737
a 298 558 6158
a 298 561 64948
a 298 585 2956
a 298 593 71962
a 298 594 10505
a 298 598 31857
a 298 608 13274
a 298 628 7700
a 298 649 15747
a 298 667 196
a 298 691 777
a 298 696 37821
a 298 700 42215
a 298 707 1543
a 298 714 41241
a 298 758 29181
a 298 767 37369
a 298 768 21454
a 298 774 3398
a 298 775 403
a 298 788 2073
a 298 791 69240
a 298 806 12002
a 298 814 2637
a 298 825 25564
a 298 830 11983
a 298 832 2963
a 298 835 71
a 298 845 1998
a 298 874 14361
a 298 888 7023
a 298 898 2534
a 298 900 78966
a 298 901 52927
a 298 924 6719
a 298 945 89405
a 298 959 35002
a 298 974 42208
a 298 996 60827
a 299 4 66772
a 299 13 35735
a 299 14 45244
a 299 21 10488
a 299 32 9842
a 299 38 26366
a 299 43 9526
a 299 46 2594
a 299 47 1320
a 299 48 63615
a 299 55 38925
a 299 61 45096
a 299 67 44272
a 299 80 42849
a 299 88 67760
a 299 109 71146
a 299 110 12250
a 299 114 4275
a 299 137 66694
a 299 143 35899
a 299 145 10862
a 299 155 15060
a 299 156 95556
a 299 163 9813
a 299 169 36618
a 299 174 34071
a 299 180 6241
a 299 185 9920
a 299 187 1443
a 299 189 20740
a 299 210 50065
a 299 224 2672
a 299 232 47810
a 299 269 46836
a 299 279 35347
a 299 296 3174
a 299 303 21808
a 299 319 6541
a 299 336 4439
a 299 349 2957
a 299 353 3604
a 299 361 39793
a 299 372 34534
a 299 379 54499
a 299 390 10052
a 299 402 68322
a 299 421 26062
a 299 422 39223
a 299 427 26889
a 299 432 51587
a 299 434 1359
a 299 441 20833
a 299 450 68066
a 299 458 67274
a 299 469 7202
a 299 470 6559
a 299 476 60764
a 299 477 8654
a 299 499 40321
a 299 503 8820
a 299 510 23273
a 299 525 73567
a 299 526 103891
a 299 554 73708
a 299 567 27354
a 299 569 63179
a 299 588 29075
a 299 592 60069
a 299 602 100861
a 299 613 68661
a 299 629 27501
a 299 643 45214
a 299 657 9182
a 299 720 554
a 299 725 1921
a 299 726 58379
a 299 733 839
a 299 738 11694
a 299 740 44889
a 299 743 68821
a 299 756 33585
a 299 764 1598
a 299 781 1521
a 299 802 8609
a 299 806 15194
a 299 807 62560
a 299 844 45355
a 299 855 15782
a 299 861 56520
a 299 866 8897
a 299 867 67231
a 299 871 32033
a 299 874 42589
a 299 880 49704
a 299 883 37236
a 299 889 9929
a 299 915 19520
a 299 920 18562
a 299 943 2585
a 299 960 10026
a 300 3 29260
a 300 7 30063
a 300 24 204
a 300 25 47375
